hhold_ID,est_net_worth,est_inc,domestic,number_visits,number_children,oldest_child_age,dis_plus_sub,online_merch_avg,est_annual_travel,est_annual_leisure,est_hhold_FICO
6728,34011,26740,1,1,3,12.0,0,762.0,1729.0,13850.0,707
6729,709928,499820,1,1,2,14.0,1,1740.0,9783.0,10124.0,712
6730,57675,42790,1,0,3,11.0,1,769.0,1215.0,2538.0,736
6731,139757,100545,0,2,3,9.0,0,780.0,2673.0,7163.0,767
6732,423651,299450,1,1,4,12.0,0,1887.0,6385.0,5446.0,723
6733,377369,266905,1,1,2,13.0,1,1735.0,5724.0,6068.0,772
6734,617686,434795,0,4,4,14.0,0,2038.0,48395.0,9240.0,765
6735,150729,135145,1,1,3,11.0,1,1767.0,3187.0,43592.0,783
6736,366691,259125,0,1,2,12.0,1,1871.0,4626.0,4166.0,710
6737,69251,51740,1,14,3,11.0,1,1074.0,2829.0,3333.0,795
6738,3107007,2176125,0,2,3,13.0,1,1770.0,46988.0,42074.0,716
6739,1036220,727645,1,3,3,9.0,0,2217.0,16688.0,14640.0,785
6740,222950,158930,1,1,2,8.0,1,1857.0,3680.0,6450.0,737
6741,62027,45800,0,2,1,12.0,0,800.0,3380.0,2778.0,819
6742,177071,126800,1,1,1,11.0,1,1843.0,3186.0,2925.0,744
6743,2464895,1726990,0,2,2,13.0,1,1825.0,32380.0,33582.0,756
6744,72445,54340,1,1,1,9.0,0,798.0,2371.0,2052.0,772
6745,4190,5695,1,0,2,14.0,1,713.0,986.0,1215.0,751
6746,144799,103930,0,1,4,13.0,0,844.0,5376.0,3871.0,725
6747,181293,129715,1,1,0,,1,1747.0,2597.0,2896.0,722
6748,366890,258730,1,1,2,12.0,0,1721.0,5256.0,5403.0,762
6749,180519,129435,1,5,2,12.0,1,1822.0,3054.0,2900.0,749
6750,39274,33620,1,0,3,11.0,1,784.0,1521.0,397.0,745
6751,1111064,779885,1,9,3,13.0,1,2343.0,27559.0,40469.0,739
6752,600149,426990,0,4,2,9.0,1,1763.0,9557.0,8313.0,730
6753,58488,43360,1,2,2,13.0,1,851.0,1944.0,97.0,692
6754,144757,103615,1,2,1,10.0,1,796.0,2642.0,4026.0,781
6755,2182136,1528615,1,1,3,14.0,1,1728.0,28266.0,29183.0,773
6756,10148,10825,0,0,3,14.0,0,800.0,283.0,551.0,742
6757,1477888,1035585,0,2,4,10.0,1,1772.0,28430.0,18815.0,731
6758,252898,179560,1,2,0,,1,1907.0,12662.0,2254.0,715
6759,9698,7365,0,6,2,13.0,1,805.0,1114.0,743.0,723
6760,147805,104780,1,7,2,9.0,1,799.0,3222.0,498.0,713
6761,9091,9515,0,1,3,13.0,1,776.0,1292.0,1806.0,739
6762,549777,387525,1,1,4,11.0,1,1852.0,7847.0,17232.0,766
6763,1111147,787850,0,9,2,11.0,1,1728.0,15650.0,15201.0,783
6764,2100,6585,1,2,3,13.0,0,778.0,841.0,195.0,803
6765,16834,14635,1,5,3,10.0,1,935.0,3611.0,1891.0,753
6766,89310,65820,1,4,1,10.0,0,815.0,1727.0,2813.0,725
6767,63756,48110,1,4,3,12.0,1,1124.0,1215.0,4240.0,735
6768,893938,628225,1,2,2,13.0,1,1802.0,10064.0,12509.0,698
6769,58002,44220,0,3,1,13.0,0,831.0,1433.0,5015.0,747
6770,11934,12570,1,1,2,11.0,0,817.0,1567.0,2177.0,742
6771,39582,31050,0,2,2,11.0,0,770.0,10904.0,1534.0,749
6772,1436648,1007480,0,2,1,12.0,1,1756.0,19708.0,19573.0,770
6773,37642,28345,1,1,2,8.0,0,783.0,1017.0,1255.0,727
6774,133200,96630,0,1,2,12.0,0,787.0,2845.0,3685.0,766
6775,2156402,1510655,0,3,3,14.0,1,2490.0,29653.0,30191.0,774
6776,377115,266355,1,9,0,,1,1653.0,4371.0,2303.0,787
6777,1243317,872415,1,5,1,15.0,0,1868.0,15474.0,16888.0,765
6778,58205,43335,1,6,1,15.0,0,795.0,2272.0,843.0,738
6779,353034,250925,1,1,4,12.0,1,1829.0,5914.0,5315.0,761
6780,927141,650450,1,1,2,10.0,1,1779.0,12687.0,12862.0,769
6781,281488,202775,1,4,3,13.0,1,2208.0,6573.0,5950.0,767
6782,525380,371670,1,4,3,16.0,1,2185.0,8791.0,8363.0,742
6783,521323,367725,1,2,2,13.0,1,1809.0,7728.0,66074.0,749
6784,200469,143045,1,1,3,15.0,1,1813.0,3467.0,2855.0,750
6785,388968,277695,0,1,2,12.0,0,1712.0,5994.0,5750.0,719
6786,1178798,827345,1,3,2,15.0,1,1754.0,19423.0,14955.0,783
6787,891993,625830,1,1,2,11.0,1,1783.0,12310.0,36481.0,776
6788,40262,31320,1,3,1,10.0,0,777.0,1085.0,2177.0,768
6789,1731376,1209795,1,0,2,13.0,1,1822.0,23256.0,22588.0,759
6790,402421,284625,1,2,4,11.0,1,1809.0,5160.0,5851.0,714
6791,57828,43225,1,1,2,10.0,0,775.0,2426.0,2803.0,725
6792,204631,146150,0,2,1,11.0,1,1811.0,3148.0,2565.0,714
6793,279229,197390,0,2,1,12.0,1,1726.0,3729.0,33027.0,791
6794,348935,247045,1,2,3,11.0,0,1836.0,5344.0,5437.0,724
6795,333149,234590,1,1,4,13.0,1,1754.0,5163.0,3934.0,746
6796,1118358,782195,1,2,3,11.0,1,1852.0,15108.0,14969.0,750
6797,57907,43960,0,1,3,9.0,1,784.0,388.0,3952.0,783
6798,7690987,5381250,1,4,3,9.0,1,2217.0,360.0,32373.0,763
6799,1168355,816955,1,8,1,12.0,1,1820.0,15109.0,11378.0,754
6800,146255,105115,0,1,1,11.0,0,801.0,13318.0,3563.0,775
6801,19404,16215,0,1,1,12.0,0,749.0,4685.0,1336.0,745
6802,356150,252140,1,1,4,13.0,1,1914.0,4908.0,4910.0,715
6803,124921,89380,0,1,3,9.0,0,771.0,3146.0,3623.0,758
6804,195172,139545,1,1,4,9.0,0,1816.0,1808.0,2240.0,794
6805,311831,221175,1,0,1,14.0,1,1887.0,5743.0,5021.0,722
6806,44968,35060,1,1,0,,0,766.0,1774.0,11028.0,701
6807,9145,9455,1,4,3,14.0,1,983.0,2217.0,1795.0,727
6808,351282,248410,1,1,1,12.0,1,1871.0,5401.0,2598.0,762
6809,21005,17450,1,0,3,14.0,0,799.0,1215.0,572.0,745
6810,34940,25015,1,1,4,15.0,0,817.0,1337.0,1313.0,741
6811,176762,126350,0,1,3,11.0,1,1751.0,3626.0,2795.0,757
6812,9347311,2255348,1,2,3,12.0,1,1855.0,440.0,39347.0,768
6813,1073712,754130,1,9,2,13.0,0,1809.0,15513.0,14469.0,712
6814,189944,135905,0,0,2,11.0,1,1804.0,2730.0,66074.0,756
6815,109569,78870,1,1,4,9.0,0,810.0,2527.0,3750.0,744
6816,653759,461245,1,2,1,14.0,0,1625.0,8591.0,9045.0,760
6817,21312,17720,0,3,4,13.0,1,1081.0,3072.0,1931.0,730
6818,5076708,3553050,1,0,4,13.0,1,1850.0,24618.0,67145.0,711
6819,202507,143955,1,3,3,13.0,1,2359.0,5281.0,4771.0,749
6820,93384,68690,0,5,1,11.0,1,761.0,2530.0,2608.0,739
6821,28108,22380,1,3,1,14.0,0,787.0,769.0,3333.0,758
6822,9664017,2331524,1,1,2,12.0,0,1930.0,443.0,406.0,712
6823,35243,27345,1,1,1,12.0,1,778.0,1751.0,3177.0,709
6824,1701501,1191300,1,1,4,11.0,1,1822.0,22475.0,21644.0,740
6825,13385,12140,1,1,2,17.0,0,793.0,1699.0,500.0,722
6826,2297608,1609630,0,1,3,12.0,1,1834.0,31821.0,31336.0,719
6827,305002,216850,1,3,0,,1,1779.0,6769.0,4134.0,776
6828,64360,49745,1,2,1,10.0,0,788.0,1756.0,2374.0,741
6829,177074,112440,0,1,3,12.0,1,815.0,3599.0,4749.0,784
6830,15749,14320,1,2,2,12.0,1,767.0,1453.0,1891.0,744
6831,5060216,3541930,1,5,1,15.0,0,1708.0,23375.0,67414.0,784
6832,471877,333125,1,0,2,5.0,0,1809.0,7713.0,6526.0,741
6833,36772,31435,1,0,1,11.0,0,759.0,868.0,2251.0,745
6834,241487,171635,0,3,2,17.0,0,1806.0,399.0,3905.0,784
6835,654463,461495,1,1,2,14.0,1,1836.0,8867.0,9081.0,778
6836,198928,141585,1,1,3,11.0,1,1942.0,2513.0,3346.0,781
6837,5483425,3837530,1,8,3,13.0,1,2327.0,25963.0,73181.0,717
6838,109555,80275,1,1,2,8.0,1,801.0,3564.0,3953.0,758
6839,1226938,4438962,0,4,1,9.0,1,1832.0,842.0,772.0,754
6840,41598,33585,0,0,0,,1,805.0,1934.0,1470.0,751
6841,476854,336830,0,1,3,10.0,1,1822.0,5434.0,6766.0,767
6842,6951465,4864195,1,0,1,8.0,1,1765.0,31982.0,29168.0,743
6843,10497,10675,1,1,2,12.0,0,820.0,1044.0,1891.0,763
6844,5658,7070,0,1,0,,0,792.0,1014.0,202.0,751
6845,2324,7265,0,2,3,8.0,0,798.0,2012.0,1229.0,714
6846,801454,562975,1,6,3,12.0,1,2438.0,13037.0,12127.0,731
6847,5035849,3524405,1,3,3,10.0,1,2132.0,24358.0,67985.0,739
6848,692365,486845,1,0,2,11.0,1,1770.0,9314.0,11043.0,719
6849,198505,139730,0,2,2,15.0,1,1744.0,3751.0,2981.0,760
6850,2592090,1815965,1,1,3,9.0,1,1797.0,32371.0,34646.0,772
6851,191715,137305,1,1,2,11.0,1,1767.0,48395.0,3017.0,764
6852,102573,74965,1,2,2,8.0,0,741.0,33358.0,2897.0,756
6853,164641,118010,0,0,2,14.0,0,831.0,3540.0,4289.0,775
6854,597425,420455,1,1,1,14.0,1,1813.0,8412.0,8803.0,740
6855,3676832,2573410,0,1,2,15.0,1,1809.0,46929.0,50671.0,762
6856,641576,451130,1,1,1,7.0,0,1822.0,8175.0,10146.0,742
6857,80911,60270,1,0,3,14.0,0,772.0,2134.0,1891.0,738
6858,1334057,943085,1,1,0,,1,1712.0,19300.0,18476.0,777
6859,852615,599435,1,4,1,12.0,1,1827.0,13967.0,11746.0,697
6860,13193,12450,1,1,3,13.0,0,791.0,1215.0,1175.0,749
6861,5837,7430,1,2,2,14.0,1,770.0,25.0,584.0,752
6862,749001,527095,1,1,1,14.0,1,1873.0,10515.0,9504.0,744
6863,347471,243375,0,0,2,8.0,1,1884.0,5258.0,5373.0,752
6864,1569498,1100620,1,2,3,15.0,1,1737.0,20856.0,21136.0,753
6865,240524,171100,1,1,1,13.0,1,1797.0,4293.0,3859.0,753
6866,237440,169300,1,2,3,10.0,1,1747.0,3703.0,3605.0,731
6867,191307,136675,1,2,1,13.0,1,1882.0,3275.0,2775.0,803
6868,68629,51170,1,2,1,11.0,1,763.0,2607.0,2976.0,783
6869,11003,10475,1,1,4,10.0,1,785.0,2090.0,1233.0,702
6870,9090911,2193174,1,1,2,13.0,1,1825.0,419.0,37985.0,744
6871,23280,39800,1,14,3,10.0,0,988.0,2303.0,3261.0,718
6872,31077,24905,1,1,3,13.0,0,785.0,3338.0,3127.0,757
6873,66465,49200,1,1,3,12.0,0,838.0,15174.0,1946.0,738
6874,116348,84365,1,1,3,13.0,0,799.0,2307.0,3147.0,721
6875,69499,52130,1,3,3,9.0,1,924.0,6429.0,8168.0,718
6876,429320,303215,0,3,2,13.0,1,1760.0,5937.0,6343.0,738
6877,192233,135800,0,4,3,14.0,1,2043.0,5543.0,4187.0,748
6878,1077002,756150,0,1,6,12.0,1,1751.0,14627.0,15096.0,754
6879,789325,555750,1,4,2,10.0,1,1705.0,10502.0,10715.0,741
6880,13883,12610,1,2,2,11.0,1,802.0,1531.0,2304.0,743
6881,217060,158435,1,1,4,12.0,0,1783.0,4016.0,2880.0,715
6882,9133,9310,1,2,2,7.0,0,764.0,1939.0,1891.0,723
6883,7662,8460,1,3,1,10.0,0,786.0,1148.0,1123.0,758
6884,1171138,822420,1,3,3,14.0,1,2355.0,17760.0,16788.0,736
6885,25906,22150,0,1,1,12.0,1,800.0,5.0,2087.0,759
6886,124351,89635,1,4,1,14.0,1,799.0,2571.0,3676.0,741
6887,193285,116890,1,1,1,12.0,0,786.0,3446.0,3394.0,790
6888,12621,12100,1,2,1,15.0,1,818.0,4517.0,1256.0,716
6889,30867,24725,1,2,4,15.0,1,787.0,2130.0,1602.0,722
6890,275998,195535,1,3,1,11.0,1,1838.0,7034.0,4007.0,733
6891,112061,81755,1,1,1,11.0,0,754.0,3013.0,2646.0,711
6892,6445546,4510450,1,22,4,11.0,1,2040.0,30791.0,27786.0,758
6893,1002846,703455,0,1,3,12.0,1,1747.0,13823.0,12658.0,766
6894,31407,24695,0,10,3,13.0,1,814.0,3127.0,1983.0,730
6895,417217,295295,1,0,2,15.0,1,1740.0,5748.0,7881.0,784
6896,32791,25145,1,3,3,13.0,0,835.0,2826.0,7549.0,720
6897,8667,8805,0,1,3,12.0,1,771.0,208.0,1891.0,709
6898,12596,11370,1,1,2,11.0,1,739.0,7360.0,1891.0,742
6899,284218,202480,1,4,4,12.0,1,1926.0,6598.0,5048.0,733
6900,101000,74130,1,1,2,8.0,0,775.0,2463.0,4862.0,749
6901,44880,34195,1,1,1,13.0,0,775.0,2175.0,1025.0,752
6902,3189110,2232735,1,1,2,12.0,1,1728.0,41349.0,42301.0,777
6903,704938,2550802,1,4,3,12.0,0,2431.0,491.0,447.0,744
6904,8625,8490,1,3,3,11.0,1,844.0,2595.0,3732.0,731
6905,24358,20620,0,1,2,16.0,0,761.0,1215.0,6642.0,771
6906,2742,380,1,1,0,,0,798.0,1284.0,327.0,742
6907,20265,21825,0,3,3,10.0,1,1104.0,5113.0,2719.0,801
6908,44015,33185,1,2,4,12.0,0,791.0,1215.0,1711.0,758
6909,4659,5205,1,3,2,8.0,1,793.0,16375.0,705.0,741
6910,3206473,2320855,0,4,2,12.0,0,1772.0,42495.0,44240.0,732
6911,127540,89480,1,0,3,13.0,0,789.0,2356.0,3070.0,768
6912,95466,69610,1,1,1,14.0,0,799.0,1917.0,1403.0,745
6913,80974,59260,0,2,2,16.0,0,798.0,382.0,2117.0,728
6914,253541,180285,1,2,4,15.0,1,1836.0,3626.0,5609.0,766
6915,1142,4110,1,1,3,11.0,0,751.0,1384.0,563.0,755
6916,1363255,956105,1,0,0,,1,1779.0,18720.0,18428.0,756
6917,9186,9205,1,4,3,15.0,0,829.0,3074.0,4269.0,741
6918,266928,190060,0,2,1,14.0,1,1735.0,4288.0,4323.0,790
6919,1221668,856725,1,2,2,14.0,0,1756.0,16561.0,16197.0,710
6920,3966,5420,0,2,2,10.0,1,767.0,6482.0,585.0,715
6921,2433,5610,1,3,0,,1,758.0,1215.0,29.0,770
6922,726160,510980,1,8,1,10.0,1,1809.0,12922.0,10189.0,755
6923,2379908,1658510,1,5,3,14.0,1,2495.0,28914.0,34266.0,765
6924,121292,87610,0,4,6,13.0,1,1071.0,2923.0,4021.0,760
6925,12538,11605,1,16,0,,1,808.0,1215.0,1891.0,704
6926,456176,321725,1,8,1,9.0,1,1866.0,7825.0,5426.0,804
6927,58638,44150,1,0,1,15.0,0,855.0,2804.0,2946.0,772
6928,77081,56850,0,1,3,15.0,1,764.0,10978.0,2949.0,722
6929,11785,10325,1,1,2,12.0,1,778.0,1687.0,660.0,769
6930,1763458,1236460,1,2,2,14.0,1,1772.0,21885.0,23738.0,728
6931,3461638,2423660,1,1,2,15.0,1,1838.0,18203.0,46030.0,761
6932,2550392,1786270,1,1,2,12.0,1,1866.0,33360.0,34854.0,727
6933,75626,82005,1,0,0,,1,776.0,1501.0,3496.0,709
6934,143791,103550,0,2,1,11.0,1,786.0,4568.0,3214.0,743
6935,1080861,3911036,1,1,3,10.0,1,1774.0,739.0,680.0,735
6936,6638,6965,1,3,2,12.0,0,719.0,1215.0,1254.0,742
6937,138756,100585,1,1,3,13.0,0,782.0,2864.0,3186.0,801
6938,497294,351540,1,1,3,6.0,1,1754.0,6998.0,7195.0,741
6939,57426,42615,1,2,4,13.0,1,748.0,2076.0,1534.0,779
6940,8668,9175,0,0,2,13.0,0,801.0,1238.0,476.0,784
6941,26247,21900,1,12,0,,0,790.0,1987.0,713.0,741
6942,77439,57075,0,1,0,,1,775.0,1215.0,2129.0,737
6943,177603,127480,0,4,1,12.0,0,1889.0,3440.0,3244.0,749
6944,39465,31255,1,10,4,15.0,1,960.0,3671.0,2906.0,726
6945,522636,369160,1,0,2,9.0,1,1868.0,5248.0,7194.0,801
6946,58071,42825,1,5,4,13.0,1,912.0,3863.0,723.0,742
6947,14754,11735,0,5,1,9.0,1,779.0,2072.0,1891.0,768
6948,29946,21900,1,1,2,9.0,1,742.0,3047.0,1252.0,720
6949,52633,40360,1,3,2,16.0,1,832.0,3227.0,1902.0,769
6950,30780,24005,1,4,3,12.0,1,1065.0,3242.0,2271.0,781
6951,14528,12925,0,1,2,11.0,0,745.0,418.0,1538.0,751
6952,1190117,835800,1,1,2,16.0,1,1735.0,16992.0,16271.0,752
6953,11130,10830,1,2,2,13.0,1,790.0,635.0,1891.0,742
6954,5350,6705,0,1,2,13.0,0,793.0,1790.0,673.0,742
6955,119669,86435,1,1,2,11.0,1,742.0,3195.0,3001.0,754
6956,49641,38940,1,7,5,14.0,1,890.0,3810.0,1891.0,758
6957,982039,690040,0,1,2,12.0,1,1813.0,14605.0,13075.0,733
6958,564879,398125,1,15,1,12.0,1,1717.0,8832.0,7786.0,750
6959,1762915,1236745,1,3,2,17.0,1,1717.0,23362.0,23612.0,771
6960,470318,332100,1,6,3,11.0,0,2481.0,10342.0,7563.0,749
6961,418251,295130,1,9,2,12.0,1,1790.0,6344.0,5962.0,755
6962,10503,10345,0,6,3,16.0,1,1024.0,4106.0,446.0,777
6963,8515,8725,0,1,2,12.0,0,806.0,587.0,267.0,731
6964,715885,503680,0,1,2,11.0,1,1715.0,10031.0,10042.0,756
6965,21522,17455,1,8,1,14.0,1,782.0,2272.0,1074.0,748
6966,2298,4900,0,5,1,11.0,0,761.0,928.0,1269.0,740
6967,160710,115530,1,0,4,11.0,0,798.0,3611.0,5564.0,735
6968,1741912,1221230,1,4,3,14.0,1,2254.0,26381.0,24506.0,791
6969,4348288,3042935,1,3,4,10.0,1,1829.0,20852.0,60258.0,751
6970,85978,63845,1,3,2,10.0,0,767.0,1813.0,3045.0,763
6971,74303,54475,1,2,3,12.0,1,777.0,5068.0,1419.0,742
6972,111303,81110,1,0,3,14.0,1,777.0,4077.0,3523.0,771
6973,738420,521070,0,2,2,8.0,0,1692.0,10668.0,10275.0,781
6974,117064,80705,1,4,3,8.0,1,990.0,4804.0,4905.0,751
6975,657,5350,0,1,4,13.0,0,815.0,1024.0,466.0,733
6976,74,2910,1,2,2,9.0,0,740.0,271.0,2587.0,766
6977,103367,76120,0,2,3,14.0,1,779.0,3646.0,2637.0,759
6978,11985,11775,0,1,2,14.0,1,731.0,1215.0,1891.0,758
6979,114061,81525,1,2,2,13.0,0,808.0,4655.0,1891.0,804
6980,366533,259220,1,7,3,12.0,1,2268.0,48395.0,6237.0,733
6981,2161,3350,1,12,1,14.0,0,805.0,1076.0,975.0,764
6982,278188,199010,1,8,3,10.0,1,2201.0,8028.0,5286.0,764
6983,30273,24805,1,0,2,9.0,1,783.0,1659.0,983.0,764
6984,3001,6605,1,7,1,9.0,1,789.0,1194.0,803.0,801
6985,3621,5690,1,0,3,9.0,1,791.0,1442.0,767.0,800
6986,72801,55000,1,1,2,14.0,0,786.0,4294.0,1577.0,757
6987,105859,78725,0,2,3,17.0,1,772.0,518.0,3346.0,765
6988,385829,273055,1,2,2,14.0,1,1735.0,6755.0,5602.0,772
6989,49734,38055,1,4,3,12.0,1,1024.0,519.0,8038.0,712
6990,375841,265815,1,1,1,12.0,1,1852.0,6178.0,6375.0,756
6991,1035659,727755,0,7,3,8.0,1,1744.0,21715.0,3446.0,709
6992,69776,51660,1,1,1,14.0,1,790.0,473.0,2379.0,745
6993,59988,45725,0,9,2,12.0,0,747.0,1215.0,2676.0,748
6994,80599,59480,0,1,1,14.0,1,771.0,1276.0,2556.0,748
6995,7999,12185,1,5,2,13.0,0,746.0,1215.0,52.0,745
6996,962643,675880,0,12,3,11.0,1,1937.0,15543.0,15589.0,795
6997,375735,263405,0,1,5,13.0,1,1818.0,11288.0,5568.0,722
6998,1587767,1114490,1,1,2,11.0,1,1836.0,21685.0,21720.0,735
6999,66316,49085,1,1,3,9.0,0,789.0,1215.0,2417.0,729
7000,788189,2851900,1,5,2,10.0,1,1795.0,24806.0,496.0,714
7001,14893,13280,1,5,2,12.0,1,796.0,1215.0,3107.0,778
7002,701276,494345,1,1,2,13.0,0,1765.0,10054.0,10921.0,754
7003,158389,113585,1,2,3,13.0,1,801.0,7971.0,3897.0,720
7004,665570,502730,0,2,2,10.0,1,1687.0,9721.0,9749.0,776
7005,7326667,5126995,1,0,1,15.0,1,1779.0,33790.0,30917.0,756
7006,15150,13810,1,1,3,10.0,0,772.0,2746.0,935.0,744
7007,218331,155285,1,1,3,13.0,1,1731.0,4052.0,66074.0,778
7008,526868,370440,1,3,3,13.0,1,2594.0,3226.0,8238.0,791
7009,283230,200540,0,0,2,10.0,1,1774.0,5058.0,4313.0,769
7010,535169,377410,1,1,2,13.0,1,1783.0,8172.0,7999.0,784
7011,1573784,1103580,0,5,1,11.0,1,1896.0,17629.0,20960.0,735
7012,228002,162155,1,3,4,14.0,1,2539.0,7363.0,4515.0,720
7013,420648,296825,1,1,3,10.0,1,1758.0,6247.0,6812.0,741
7014,31373,24695,0,1,2,14.0,1,743.0,1466.0,1891.0,760
7015,480125,338580,1,4,5,10.0,1,2431.0,9679.0,7645.0,753
7016,21760,18070,1,5,0,,0,754.0,1902.0,1918.0,783
7017,60581,45425,1,2,2,14.0,1,764.0,3620.0,2182.0,789
7018,10511,11065,1,7,4,13.0,1,849.0,3656.0,2172.0,722
7019,53027,40735,0,3,1,16.0,0,783.0,1021.0,2030.0,712
7020,497149,350435,0,1,4,12.0,1,1728.0,4266.0,7476.0,694
7021,34683,27490,1,1,2,12.0,0,759.0,1215.0,1778.0,774
7022,66452,47820,1,1,3,11.0,1,770.0,1215.0,2308.0,691
7023,57495,43195,1,0,2,12.0,0,775.0,2068.0,2826.0,716
7024,227645,166135,1,0,3,12.0,1,1795.0,2883.0,3677.0,767
7025,480120,338650,0,4,1,9.0,1,1868.0,6877.0,5975.0,709
7026,108325,78045,0,1,1,9.0,0,830.0,3560.0,3194.0,753
7027,84799,60910,0,1,4,11.0,0,799.0,211.0,2423.0,729
7028,53915,40650,0,1,4,18.0,0,810.0,593.0,1372.0,733
7029,2663002,1864785,1,6,3,9.0,0,2454.0,35625.0,41968.0,804
7030,282696,200790,1,4,3,13.0,1,1949.0,6610.0,5694.0,751
7031,817940,573610,0,1,3,15.0,1,1836.0,12076.0,11346.0,727
7032,50598,39245,1,1,2,14.0,1,766.0,3265.0,2483.0,735
7033,8094550,1952576,1,0,2,14.0,1,1783.0,370.0,34004.0,710
7034,2550678,1786880,1,3,1,13.0,1,1749.0,31550.0,34014.0,738
7035,90469,66110,1,1,1,14.0,1,713.0,3326.0,2664.0,761
7036,83473,61770,0,1,2,11.0,0,809.0,2221.0,4321.0,741
7037,19354,15595,1,1,0,,0,826.0,973.0,1891.0,736
7038,212194,151155,1,3,3,10.0,1,2261.0,5280.0,5605.0,751
7039,239438,170110,0,2,2,10.0,1,1923.0,3460.0,3628.0,730
7040,788642,554225,1,4,0,,1,1802.0,11071.0,10680.0,726
7041,15726,14130,1,3,3,15.0,1,979.0,3916.0,1664.0,727
7042,592130,418015,1,0,4,13.0,1,1850.0,8264.0,8384.0,758
7043,192403,137540,1,3,0,,1,1710.0,1176.0,3015.0,726
7044,57198,41495,1,1,3,13.0,0,809.0,1947.0,2005.0,778
7045,5317918,3722675,1,3,2,13.0,1,1827.0,24146.0,74136.0,764
7046,23551,20075,1,1,3,12.0,0,761.0,949.0,1105.0,718
7047,4143,5660,1,1,2,13.0,0,794.0,1369.0,3488.0,765
7048,32021,25940,1,2,2,11.0,0,745.0,1552.0,1477.0,778
7049,393255,278040,1,2,2,13.0,1,1627.0,6991.0,8903.0,745
7050,1330311,931885,1,2,3,10.0,1,1850.0,17637.0,18033.0,758
7051,2281,4550,0,6,3,13.0,1,976.0,3639.0,2351.0,773
7052,114847,87360,0,0,1,12.0,0,742.0,3487.0,5115.0,752
7053,11634,10830,1,2,3,13.0,1,882.0,1215.0,2099.0,758
7054,38299,30225,1,0,0,,0,766.0,1300.0,1992.0,783
7055,1900098,1331790,1,5,3,12.0,1,2428.0,27222.0,26194.0,751
7056,223689,159640,0,1,2,12.0,1,1719.0,4684.0,3650.0,797
7057,386151,274565,1,1,4,12.0,1,1760.0,6008.0,5678.0,794
7058,8696090,2098052,1,1,3,15.0,1,1751.0,401.0,36575.0,777
7059,419169,296525,1,4,3,14.0,0,2389.0,7800.0,6981.0,752
7060,70605,52255,1,4,0,,1,791.0,5434.0,2068.0,771
7061,60831,45715,1,5,2,12.0,0,743.0,1668.0,297.0,724
7062,1070903,751095,0,1,3,14.0,1,1806.0,13494.0,14874.0,738
7063,612968,431345,0,1,2,12.0,1,1744.0,7905.0,8716.0,737
7064,33942,25835,1,1,3,9.0,0,785.0,1435.0,2475.0,779
7065,2614358,1831545,1,5,3,13.0,1,2118.0,36164.0,36790.0,700
7066,243224,171645,0,1,2,8.0,1,1678.0,2425.0,2956.0,752
7067,613296,432150,1,7,3,12.0,1,2417.0,8776.0,9360.0,758
7068,22342,19170,1,0,1,12.0,1,794.0,1971.0,1340.0,712
7069,4319,6305,1,1,4,12.0,1,831.0,168.0,893.0,732
7070,10161,10480,0,3,2,9.0,0,720.0,1590.0,797.0,735
7071,4675245,3272705,1,1,3,12.0,1,1933.0,21588.0,61801.0,761
7072,73730,56275,1,4,2,16.0,1,735.0,2274.0,1487.0,742
7073,227909,161285,1,2,1,13.0,1,1799.0,5834.0,3469.0,777
7074,22854,18815,1,0,2,11.0,0,740.0,1021.0,1026.0,750
7075,296130,210195,1,1,1,13.0,1,1875.0,4904.0,4424.0,768
7076,128385,92805,0,1,3,13.0,1,731.0,3686.0,536.0,754
7077,1491461,1046150,0,6,4,11.0,1,2052.0,20807.0,21083.0,725
7078,33355,27315,0,6,4,9.0,1,968.0,4021.0,4618.0,728
7079,38271,28695,0,1,3,12.0,1,760.0,1215.0,3442.0,776
7080,978423,686455,1,1,2,16.0,1,1905.0,15275.0,13292.0,761
7081,66539,49320,1,1,4,13.0,0,814.0,1575.0,1936.0,740
7082,762419,536100,1,4,3,12.0,1,2148.0,13223.0,11378.0,744
7083,126103,91320,1,2,4,10.0,0,796.0,3193.0,3931.0,696
7084,27077,22455,0,10,2,13.0,0,802.0,2612.0,846.0,740
7085,77214,56960,1,1,2,12.0,0,766.0,2080.0,2376.0,735
7086,261150,186400,0,2,1,12.0,1,1763.0,5144.0,3821.0,734
7087,239048,174935,1,2,3,13.0,1,1719.0,4927.0,1375.0,751
7088,33067,26370,1,1,3,12.0,0,833.0,934.0,1272.0,784
7089,5622833,3935150,0,7,0,,1,1783.0,26040.0,74456.0,768
7090,794192,556150,1,7,2,12.0,1,1777.0,10958.0,10990.0,717
7091,701214,494690,1,1,3,12.0,0,1838.0,9091.0,10215.0,719
7092,5741,6955,0,4,2,10.0,0,736.0,160.0,3767.0,768
7093,28849,23025,1,2,1,12.0,1,784.0,824.0,1266.0,758
7094,208018,148950,0,0,3,15.0,1,1799.0,3489.0,3339.0,749
7095,487096,342265,1,1,0,,0,1767.0,6898.0,7054.0,779
7096,13815,15580,1,6,4,12.0,1,900.0,4053.0,1777.0,691
7097,63007,47270,1,1,2,13.0,0,752.0,2840.0,2234.0,719
7098,124534,90155,1,0,2,16.0,1,830.0,3931.0,2769.0,750
